time, x_accel, y_accel, z_accel, speed, steer, roll, pitch, yaw, x_gps, y_gps, x_real, y_real, z_real
5.237000, 0.002825, -0.225375, 0.000764, 2.304942, 0.006215, -0.001316, 0.000948, -1.609610, -181.342239, 71.995575, -181.342239, 71.995575, 1.028026
5.270000, 0.009346, -0.225119, 0.000726, 2.312429, 0.009100, -0.001360, 0.000956, -1.609350, -181.344879, 71.918594, -181.344879, 71.918594, 1.028027
5.303000, 0.015553, -0.223599, 0.000653, 2.319857, 0.011822, -0.001399, 0.000962, -1.609003, -181.347397, 71.841370, -181.347397, 71.841370, 1.028028
5.336000, 0.021075, -0.227600, 0.000643, 2.327411, 0.014239, -0.001431, 0.000968, -1.608577, -181.349808, 71.763893, -181.349808, 71.763893, 1.028029
5.369000, 0.026214, -0.231294, 0.000665, 2.335083, 0.016455, -0.001457, 0.000975, -1.608078, -181.352081, 71.686150, -181.352081, 71.686150, 1.028030
5.402000, 0.030987, -0.233899, 0.000713, 2.342836, 0.018440, -0.001478, 0.000981, -1.607513, -181.354248, 71.608147, -181.354248, 71.608147, 1.028031
5.435000, 0.035514, -0.231386, 0.000671, 2.350501, 0.020237, -0.001493, 0.000988, -1.606889, -181.356323, 71.529884, -181.356323, 71.529884, 1.028032
5.468000, 0.039787, -0.228268, 0.000570, 2.358057, 0.021868, -0.001503, 0.000993, -1.606211, -181.358261, 71.451363, -181.358261, 71.451363, 1.028033
5.501000, 0.043406, -0.231194, 0.000549, 2.365708, 0.023286, -0.001509, 0.000997, -1.605484, -181.360092, 71.372589, -181.360092, 71.372589, 1.028033
5.534000, 0.046795, -0.232754, 0.000544, 2.373409, 0.024534, -0.001511, 0.001002, -1.604714, -181.361816, 71.293549, -181.361816, 71.293549, 1.028034
5.567000, 0.049831, -0.233391, 0.000530, 2.381128, 0.025616, -0.001508, 0.001006, -1.603906, -181.363449, 71.214256, -181.363449, 71.214256, 1.028034
5.600000, 0.052579, -0.235332, 0.000534, 2.388911, 0.026554, -0.001502, 0.001010, -1.603064, -181.364960, 71.134705, -181.364960, 71.134705, 1.028035
5.633000, 0.054885, -0.236916, 0.000555, 2.396746, 0.027319, -0.001492, 0.001014, -1.602195, -181.366379, 71.054886, -181.366379, 71.054886, 1.028035
5.666000, 0.057088, -0.237881, 0.000558, 2.404613, 0.027951, -0.001480, 0.001019, -1.601301, -181.367737, 70.974808, -181.367737, 70.974808, 1.028036
5.699000, 0.058890, -0.238486, 0.000560, 2.412500, 0.028486, -0.001464, 0.001023, -1.600387, -181.368958, 70.894463, -181.368958, 70.894463, 1.028037
5.732000, 0.060680, -0.238802, 0.000554, 2.420398, 0.028933, -0.001448, 0.001027, -1.599454, -181.370117, 70.813850, -181.370117, 70.813850, 1.028037
5.765000, 0.061959, -0.243356, 0.000587, 2.428448, 0.029213, -0.001428, 0.001032, -1.598508, -181.371170, 70.732971, -181.371170, 70.732971, 1.028038
5.798000, 0.062989, -0.247600, 0.000689, 2.436642, 0.029358, -0.001406, 0.001038, -1.597553, -181.372162, 70.651817, -181.372162, 70.651817, 1.028039
5.831000, 0.063932, -0.245476, 0.000673, 2.444765, 0.029423, -0.001382, 0.001044, -1.596592, -181.373077, 70.570389, -181.373077, 70.570389, 1.028039
5.864000, 0.064643, -0.243100, 0.000620, 2.452811, 0.029394, -0.001356, 0.001049, -1.595629, -181.373917, 70.488701, -181.373917, 70.488701, 1.028040
5.897000, 0.065153, -0.241484, 0.000533, 2.460806, 0.029276, -0.001328, 0.001053, -1.594665, -181.374680, 70.406738, -181.374680, 70.406738, 1.028040
5.930000, 0.065324, -0.244519, 0.000538, 2.468903, 0.029071, -0.001299, 0.001056, -1.593705, -181.375366, 70.324509, -181.375366, 70.324509, 1.028041
5.963000, 0.065267, -0.247728, 0.000579, 2.477109, 0.028783, -0.001268, 0.001061, -1.592750, -181.375992, 70.241997, -181.375992, 70.241997, 1.028041
5.996000, 0.065243, -0.245306, 0.000525, 2.485238, 0.028430, -0.001236, 0.001064, -1.591803, -181.376556, 70.159225, -181.376556, 70.159225, 1.028041
6.029000, 0.064959, -0.242894, 0.000498, 2.493288, 0.028014, -0.001203, 0.001068, -1.590867, -181.377045, 70.076180, -181.377045, 70.076180, 1.028042
6.062000, 0.064372, -0.245709, 0.000476, 2.501435, 0.027524, -0.001169, 0.001070, -1.589944, -181.377502, 69.992867, -181.377502, 69.992867, 1.028042
6.095000, 0.063796, -0.248799, 0.000516, 2.509687, 0.027009, -0.001133, 0.001074, -1.589033, -181.377884, 69.909271, -181.377884, 69.909271, 1.028042
6.128000, 0.062958, -0.250305, 0.000556, 2.517992, 0.026422, -0.001097, 0.001078, -1.588139, -181.378220, 69.825401, -181.378220, 69.825401, 1.028043
6.161000, 0.062190, -0.251527, 0.000577, 2.526340, 0.025888, -0.001062, 0.001081, -1.587261, -181.378510, 69.741257, -181.378510, 69.741257, 1.028043
6.194000, 0.061305, -0.247417, 0.000557, 2.534553, 0.025237, -0.001026, 0.001085, -1.586402, -181.378738, 69.656837, -181.378738, 69.656837, 1.028044
6.227000, 0.060168, -0.248392, 0.000478, 2.542801, 0.024536, -0.000990, 0.001088, -1.585562, -181.378967, 69.572144, -181.378967, 69.572144, 1.028044
6.260000, 0.059005, -0.250264, 0.000527, 2.551115, 0.023850, -0.000953, 0.001091, -1.584743, -181.379120, 69.487175, -181.379120, 69.487175, 1.028044
6.293000, 0.057719, -0.250996, 0.000529, 2.559455, 0.023101, -0.000916, 0.001095, -1.583946, -181.379257, 69.401924, -181.379257, 69.401924, 1.028044
6.326000, 0.056271, -0.251811, 0.000504, 2.567824, 0.022354, -0.000879, 0.001098, -1.583172, -181.379333, 69.316399, -181.379333, 69.316399, 1.028045
6.359000, 0.054808, -0.252393, 0.000525, 2.576215, 0.021563, -0.000842, 0.001101, -1.582423, -181.379395, 69.230591, -181.379395, 69.230591, 1.028045
6.392000, 0.053204, -0.257776, 0.000616, 2.584786, 0.020776, -0.000804, 0.001105, -1.581698, -181.379456, 69.144508, -181.379456, 69.144508, 1.028046
6.425000, 0.051676, -0.256686, 0.000636, 2.593324, 0.020009, -0.000768, 0.001110, -1.580998, -181.379456, 69.058128, -181.379456, 69.058128, 1.028046
6.458000, 0.050100, -0.254626, 0.000580, 2.601795, 0.019200, -0.000731, 0.001114, -1.580323, -181.379425, 68.971474, -181.379425, 68.971474, 1.028046
6.491000, 0.048339, -0.258160, 0.000614, 2.610385, 0.018381, -0.000695, 0.001118, -1.579674, -181.379395, 68.884529, -181.379395, 68.884529, 1.028047
6.524000, 0.046615, -0.256787, 0.000614, 2.618931, 0.017584, -0.000658, 0.001122, -1.579052, -181.379333, 68.797295, -181.379333, 68.797295, 1.028047
6.557000, 0.045220, -0.254718, 0.000520, 2.627410, 0.016868, -0.000624, 0.001125, -1.578452, -181.379257, 68.709785, -181.379257, 68.709785, 1.028048
6.590000, 0.043378, -0.258435, 0.000545, 2.636013, 0.016076, -0.000591, 0.001128, -1.577878, -181.379150, 68.621986, -181.379150, 68.621986, 1.028048
6.623000, 0.041600, -0.261658, 0.000607, 2.644725, 0.015276, -0.000557, 0.001132, -1.577330, -181.379044, 68.533897, -181.379044, 68.533897, 1.028048
6.656000, 0.039834, -0.263763, 0.000659, 2.653509, 0.014498, -0.000524, 0.001137, -1.576808, -181.378906, 68.445511, -181.378906, 68.445511, 1.028049
6.689000, 0.037959, -0.265054, 0.000701, 2.662337, 0.013711, -0.000492, 0.001142, -1.576313, -181.378784, 68.356827, -181.378784, 68.356827, 1.028049
6.722000, 0.036244, -0.263132, 0.000682, 2.671101, 0.012963, -0.000460, 0.001146, -1.575843, -181.378647, 68.267860, -181.378647, 68.267860, 1.028050
6.755000, 0.034410, -0.261310, 0.000606, 2.679805, 0.012222, -0.000428, 0.001150, -1.575398, -181.378494, 68.178604, -181.378494, 68.178604, 1.028050
6.788000, 0.032702, -0.263251, 0.000581, 2.688576, 0.011488, -0.000398, 0.001154, -1.574978, -181.378342, 68.089058, -181.378342, 68.089058, 1.028050
6.821000, 0.030919, -0.265109, 0.000614, 2.697409, 0.010776, -0.000369, 0.001158, -1.574582, -181.378174, 67.999222, -181.378174, 67.999222, 1.028051
6.854000, 0.029160, -0.266309, 0.000618, 2.706282, 0.010070, -0.000340, 0.001161, -1.574210, -181.378021, 67.909081, -181.378021, 67.909081, 1.028051
6.887000, 0.027423, -0.267032, 0.000630, 2.715180, 0.009400, -0.000312, 0.001165, -1.573863, -181.377884, 67.818649, -181.377884, 67.818649, 1.028052
6.920000, 0.026010, -0.267490, 0.000633, 2.724094, 0.008850, -0.000287, 0.001169, -1.573534, -181.377716, 67.727921, -181.377716, 67.727921, 1.028052
6.953000, 0.024367, -0.267837, 0.000616, 2.733020, 0.008213, -0.000262, 0.001173, -1.573228, -181.377548, 67.636887, -181.377548, 67.636887, 1.028053
6.986000, 0.022784, -0.268076, 0.000609, 2.741954, 0.007595, -0.000238, 0.001176, -1.572943, -181.377396, 67.545563, -181.377396, 67.545563, 1.028053
7.019000, 0.021187, -0.272653, 0.000665, 2.751041, 0.007012, -0.000215, 0.001181, -1.572680, -181.377243, 67.453934, -181.377243, 67.453934, 1.028053
7.052000, 0.019666, -0.276874, 0.000761, 2.760269, 0.006447, -0.000192, 0.001186, -1.572436, -181.377090, 67.361992, -181.377090, 67.361992, 1.028054
7.085000, 0.018140, -0.274603, 0.000761, 2.769422, 0.005899, -0.000170, 0.001191, -1.572212, -181.376953, 67.269760, -181.376953, 67.269760, 1.028055
7.118000, 0.016752, -0.275015, 0.000745, 2.778588, 0.005385, -0.000150, 0.001196, -1.572006, -181.376816, 67.177208, -181.376816, 67.177208, 1.028055
7.151000, 0.015339, -0.276132, 0.000729, 2.787792, 0.004886, -0.000130, 0.001201, -1.571819, -181.376694, 67.084358, -181.376694, 67.084358, 1.028056
7.184000, 0.013974, -0.273907, 0.000679, 2.796922, 0.004419, -0.000112, 0.001205, -1.571649, -181.376556, 66.991203, -181.376556, 66.991203, 1.028057
7.217000, 0.012630, -0.276443, 0.000664, 2.806136, 0.003952, -0.000094, 0.001209, -1.571496, -181.376434, 66.897743, -181.376434, 66.897743, 1.028057
7.250000, 0.011424, -0.279401, 0.000710, 2.815449, 0.003516, -0.000077, 0.001213, -1.571359, -181.376297, 66.803970, -181.376297, 66.803970, 1.028057
7.283000, 0.010268, -0.280774, 0.000735, 2.824808, 0.003159, -0.000061, 0.001218, -1.571236, -181.376190, 66.709885, -181.376190, 66.709885, 1.028058
7.316000, 0.009150, -0.282129, 0.000749, 2.834212, 0.002773, -0.000047, 0.001223, -1.571127, -181.376068, 66.615486, -181.376068, 66.615486, 1.028059
7.349000, 0.007993, -0.278091, 0.000706, 2.843482, 0.002384, -0.000033, 0.001227, -1.571032, -181.375977, 66.520782, -181.375977, 66.520782, 1.028059
7.382000, 0.006882, -0.279089, 0.000638, 2.852785, 0.002038, -0.000020, 0.001231, -1.570951, -181.375900, 66.425758, -181.375900, 66.425758, 1.028060
7.415000, 0.005893, -0.285516, 0.000710, 2.862302, 0.001718, -0.000007, 0.001235, -1.570882, -181.375809, 66.330421, -181.375809, 66.330421, 1.028060
7.448000, 0.004834, -0.286121, 0.000764, 2.871840, 0.001394, 0.000005, 0.001240, -1.570825, -181.375732, 66.234772, -181.375732, 66.234772, 1.028061
7.481000, 0.003913, -0.284409, 0.000754, 2.881320, 0.001096, 0.000016, 0.001244, -1.570780, -181.375656, 66.138794, -181.375656, 66.138794, 1.028061
7.514000, 0.003003, -0.287878, 0.000761, 2.890916, 0.000808, 0.000027, 0.001249, -1.570745, -181.375641, 66.042511, -181.375641, 66.042511, 1.028062
7.547000, 0.002157, -0.287439, 0.000774, 2.900497, 0.000587, 0.000036, 0.001254, -1.570721, -181.375595, 65.945908, -181.375595, 65.945908, 1.028063
7.580000, 0.001375, -0.285992, 0.000723, 2.910030, 0.000346, 0.000045, 0.001258, -1.570705, -181.375565, 65.848984, -181.375565, 65.848984, 1.028063
7.613000, 0.000622, -0.289893, 0.000741, 2.919693, 0.000127, 0.000053, 0.001262, -1.570698, -181.375519, 65.751740, -181.375519, 65.751740, 1.028064
7.646000, 0.000128, -0.288968, 0.000721, 2.929326, -0.000016, 0.000059, 0.001266, -1.570697, -181.375519, 65.654167, -181.375519, 65.654167, 1.028064
7.679000, -0.000534, -0.287018, 0.000700, 2.938893, -0.000185, 0.000065, 0.001270, -1.570704, -181.375549, 65.556290, -181.375549, 65.556290, 1.028065
7.712000, -0.000959, -0.290579, 0.000675, 2.948579, -0.000320, 0.000070, 0.001273, -1.570715, -181.375549, 65.458076, -181.375549, 65.458076, 1.028065
7.745000, -0.001531, -0.293802, 0.000755, 2.958372, -0.000478, 0.000074, 0.001278, -1.570732, -181.375549, 65.359550, -181.375549, 65.359550, 1.028066
7.778000, -0.002083, -0.295871, 0.000781, 2.968235, -0.000630, 0.000078, 0.001282, -1.570756, -181.375549, 65.260681, -181.375549, 65.260681, 1.028067
7.811000, -0.002656, -0.297372, 0.000829, 2.978147, -0.000777, 0.000083, 0.001287, -1.570786, -181.375595, 65.161491, -181.375595, 65.161491, 1.028067
7.844000, -0.003032, -0.298416, 0.000886, 2.988095, -0.000876, 0.000086, 0.001293, -1.570819, -181.375641, 65.061974, -181.375641, 65.061974, 1.028068
7.877000, -0.003459, -0.298782, 0.000879, 2.998054, -0.000973, 0.000089, 0.001298, -1.570858, -181.375702, 64.962120, -181.375702, 64.962120, 1.028069
7.910000, -0.003762, -0.298984, 0.000840, 3.008020, -0.001052, 0.000092, 0.001303, -1.570899, -181.375732, 64.861938, -181.375732, 64.861938, 1.028069
7.943000, -0.004186, -0.299112, 0.000832, 3.017991, -0.001155, 0.000094, 0.001308, -1.570945, -181.375809, 64.761421, -181.375809, 64.761421, 1.028070
7.976000, -0.004484, -0.299258, 0.000770, 3.027966, -0.001214, 0.000096, 0.001312, -1.570994, -181.375916, 64.660568, -181.375916, 64.660568, 1.028071
8.009000, -0.004438, -0.299359, 0.000784, 3.037945, -0.001158, 0.000096, 0.001317, -1.571042, -181.375992, 64.559387, -181.375992, 64.559387, 1.028072
8.042000, -0.004597, -0.299460, 0.000710, 3.047927, -0.001206, 0.000095, 0.001320, -1.571092, -181.376083, 64.457863, -181.376083, 64.457863, 1.028072
8.075000, -0.004747, -0.299561, 0.000702, 3.057912, -0.001240, 0.000095, 0.001323, -1.571142, -181.376175, 64.356010, -181.376175, 64.356010, 1.028072
8.108000, -0.004900, -0.303900, 0.000742, 3.068042, -0.001273, 0.000094, 0.001327, -1.571195, -181.376266, 64.253830, -181.376266, 64.253830, 1.028073
8.141000, -0.005088, -0.308093, 0.000849, 3.078312, -0.001305, 0.000093, 0.001332, -1.571248, -181.376404, 64.151299, -181.376404, 64.151299, 1.028074
8.174000, -0.005187, -0.307233, 0.000873, 3.088553, -0.001295, 0.000092, 0.001337, -1.571303, -181.376526, 64.048431, -181.376526, 64.048431, 1.028074
8.207000, -0.005153, -0.306079, 0.000841, 3.098756, -0.001298, 0.000091, 0.001342, -1.571357, -181.376633, 63.945217, -181.376633, 63.945217, 1.028075
8.240000, -0.005332, -0.308249, 0.000836, 3.109031, -0.001316, 0.000090, 0.001346, -1.571412, -181.376770, 63.841663, -181.376770, 63.841663, 1.028076
8.273000, -0.005323, -0.310886, 0.000887, 3.119394, -0.001306, 0.000089, 0.001351, -1.571467, -181.376892, 63.737762, -181.376892, 63.737762, 1.028076
8.306000, -0.005400, -0.307764, 0.000830, 3.129653, -0.001309, 0.000087, 0.001356, -1.571522, -181.377014, 63.633526, -181.377014, 63.633526, 1.028077
8.339000, -0.005199, -0.309119, 0.000801, 3.139957, -0.001230, 0.000085, 0.001360, -1.571575, -181.377182, 63.528938, -181.377182, 63.528938, 1.028077
8.372000, -0.005065, -0.311472, 0.000818, 3.150340, -0.001188, 0.000081, 0.001364, -1.571626, -181.377335, 63.424011, -181.377335, 63.424011, 1.028078
8.405000, -0.005007, -0.312497, 0.000833, 3.160756, -0.001161, 0.000078, 0.001368, -1.571676, -181.377502, 63.318737, -181.377502, 63.318737, 1.028079
8.438000, -0.004964, -0.317935, 0.000923, 3.171355, -0.001122, 0.000075, 0.001373, -1.571725, -181.377655, 63.213108, -181.377655, 63.213108, 1.028079
8.471000, -0.004802, -0.318027, 0.000972, 3.181956, -0.001097, 0.000072, 0.001379, -1.571772, -181.377823, 63.107128, -181.377823, 63.107128, 1.028080
8.504000, -0.004817, -0.314539, 0.000902, 3.192441, -0.001062, 0.000069, 0.001384, -1.571820, -181.377991, 63.000793, -181.377991, 63.000793, 1.028081
8.537000, -0.004619, -0.316351, 0.000862, 3.202986, -0.001027, 0.000067, 0.001388, -1.571864, -181.378143, 62.894115, -181.378143, 62.894115, 1.028081
8.570000, -0.004618, -0.320801, 0.000928, 3.213679, -0.001007, 0.000064, 0.001393, -1.571908, -181.378296, 62.787079, -181.378296, 62.787079, 1.028082
8.603000, -0.004524, -0.324216, 0.000982, 3.224487, -0.000988, 0.000062, 0.001399, -1.571952, -181.378479, 62.679680, -181.378479, 62.679680, 1.028083
8.636000, -0.004468, -0.322165, 0.001018, 3.235225, -0.000945, 0.000059, 0.001404, -1.571994, -181.378647, 62.571922, -181.378647, 62.571922, 1.028084
8.669000, -0.004097, -0.319254, 0.000901, 3.245867, -0.000832, 0.000056, 0.001409, -1.572032, -181.378830, 62.463814, -181.378830, 62.463814, 1.028085
8.702000, -0.003834, -0.322174, 0.000885, 3.256606, -0.000785, 0.000052, 0.001413, -1.572067, -181.379013, 62.355347, -181.379013, 62.355347, 1.028085
8.735000, -0.003755, -0.325049, 0.000903, 3.267442, -0.000741, 0.000048, 0.001418, -1.572101, -181.379211, 62.246517, -181.379211, 62.246517, 1.028086
8.768000, -0.003463, -0.326990, 0.000956, 3.278342, -0.000687, 0.000044, 0.001423, -1.572132, -181.379410, 62.137329, -181.379410, 62.137329, 1.028087
8.801000, -0.003331, -0.326971, 0.000959, 3.289241, -0.000635, 0.000041, 0.001428, -1.572161, -181.379608, 62.027771, -181.379608, 62.027771, 1.028087
8.834000, -0.003196, -0.326541, 0.000950, 3.300126, -0.000585, 0.000037, 0.001433, -1.572189, -181.379807, 61.917858, -181.379807, 61.917858, 1.028088
8.867000, -0.002931, -0.327640, 0.000919, 3.311048, -0.000538, 0.000034, 0.001437, -1.572214, -181.379990, 61.807575, -181.379990, 61.807575, 1.028089
8.900000, -0.002806, -0.328574, 0.000912, 3.322000, -0.000505, 0.000031, 0.001442, -1.572237, -181.380188, 61.696934, -181.380188, 61.696934, 1.028089
8.933000, -0.002715, -0.329242, 0.000916, 3.332975, -0.000462, 0.000028, 0.001446, -1.572260, -181.380402, 61.585922, -181.380402, 61.585922, 1.028090
8.966000, -0.002199, -0.333820, 0.000961, 3.344102, -0.000329, 0.000023, 0.001451, -1.572277, -181.380585, 61.474541, -181.380585, 61.474541, 1.028091
8.999000, -0.002013, -0.338351, 0.001079, 3.355381, -0.000297, 0.000019, 0.001457, -1.572292, -181.380783, 61.362782, -181.380783, 61.362782, 1.028092
9.032000, -0.001780, -0.336465, 0.001104, 3.366597, -0.000254, 0.000016, 0.001463, -1.572305, -181.380966, 61.250652, -181.380966, 61.250652, 1.028093
9.065000, -0.001567, -0.334259, 0.001057, 3.377739, -0.000226, 0.000012, 0.001469, -1.572315, -181.381165, 61.138153, -181.381165, 61.138153, 1.028093
9.098000, -0.001590, -0.336969, 0.000992, 3.388972, -0.000188, 0.000010, 0.001473, -1.572326, -181.381363, 61.025280, -181.381363, 61.025280, 1.028094
9.131000, -0.001408, -0.340091, 0.001073, 3.400308, -0.000151, 0.000007, 0.001479, -1.572334, -181.381561, 60.912029, -181.381561, 60.912029, 1.028095
9.164000, -0.001178, -0.337198, 0.001011, 3.411548, -0.000116, 0.000004, 0.001484, -1.572341, -181.381760, 60.798397, -181.381760, 60.798397, 1.028095
9.197000, -0.001062, -0.338901, 0.000956, 3.422844, -0.000083, 0.000002, 0.001488, -1.572346, -181.381943, 60.684399, -181.381943, 60.684399, 1.028096
9.230000, -0.000984, -0.341565, 0.001000, 3.434230, -0.000064, -0.000000, 0.001493, -1.572351, -181.382141, 60.570015, -181.382141, 60.570015, 1.028097
9.263000, -0.000533, -0.342746, 0.001017, 3.445655, 0.000041, -0.000003, 0.001498, -1.572351, -181.382339, 60.455246, -181.382339, 60.455246, 1.028097
9.296000, -0.000349, -0.344128, 0.001047, 3.457126, 0.000075, -0.000007, 0.001503, -1.572349, -181.382538, 60.340099, -181.382538, 60.340099, 1.028098
9.329000, -0.000175, -0.344339, 0.001039, 3.468604, 0.000107, -0.000010, 0.001508, -1.572345, -181.382736, 60.224575, -181.382736, 60.224575, 1.028099
9.362000, -0.000074, -0.345099, 0.001031, 3.480108, 0.000137, -0.000012, 0.001513, -1.572341, -181.382889, 60.108662, -181.382889, 60.108662, 1.028100
9.395000, 0.000029, -0.344989, 0.000996, 3.491607, 0.000130, -0.000014, 0.001518, -1.572336, -181.383041, 59.992367, -181.383041, 59.992367, 1.028100
9.428000, -0.000038, -0.350354, 0.001083, 3.503285, 0.000122, -0.000015, 0.001523, -1.572331, -181.383179, 59.875687, -181.383179, 59.875687, 1.028101
9.461000, -0.000073, -0.350775, 0.001112, 3.514978, 0.000102, -0.000015, 0.001528, -1.572326, -181.383331, 59.758614, -181.383331, 59.758614, 1.028102
9.494000, -0.000155, -0.348843, 0.001063, 3.526606, 0.000094, -0.000014, 0.001533, -1.572323, -181.383499, 59.641151, -181.383499, 59.641151, 1.028103
9.527000, -0.000133, -0.352130, 0.001097, 3.538344, 0.000097, -0.000014, 0.001539, -1.572319, -181.383652, 59.523300, -181.383652, 59.523300, 1.028103
9.560000, 0.000068, -0.355289, 0.001143, 3.550187, 0.000164, -0.000015, 0.001544, -1.572313, -181.383804, 59.405052, -181.383804, 59.405052, 1.028104
9.593000, 0.000146, -0.357367, 0.001202, 3.562099, 0.000162, -0.000016, 0.001550, -1.572307, -181.383957, 59.286415, -181.383957, 59.286415, 1.028105
9.626000, 0.000200, -0.358667, 0.001221, 3.574055, 0.000159, -0.000017, 0.001557, -1.572300, -181.384109, 59.167377, -181.384109, 59.167377, 1.028106
9.659000, 0.000171, -0.355371, 0.001194, 3.585901, 0.000155, -0.000017, 0.001562, -1.572293, -181.384277, 59.047939, -181.384277, 59.047939, 1.028107
9.692000, 0.000214, -0.355691, 0.001058, 3.597757, 0.000162, -0.000017, 0.001567, -1.572286, -181.384430, 58.928108, -181.384430, 58.928108, 1.028107
9.725000, 0.000148, -0.359610, 0.001132, 3.609744, 0.000157, -0.000017, 0.001572, -1.572280, -181.384583, 58.807880, -181.384583, 58.807880, 1.028108
9.758000, 0.000156, -0.357321, 0.001067, 3.621654, 0.000153, -0.000016, 0.001577, -1.572274, -181.384735, 58.687256, -181.384735, 58.687256, 1.028109
9.791000, 0.000173, -0.358054, 0.000994, 3.633590, 0.000148, -0.000016, 0.001581, -1.572267, -181.384903, 58.566231, -181.384903, 58.566231, 1.028109
9.824000, 0.000170, -0.363135, 0.001109, 3.645694, 0.000154, -0.000015, 0.001586, -1.572261, -181.385056, 58.444805, -181.385056, 58.444805, 1.028110
